"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
8.280795009E1,-2.290677221E-4,1.145338640E-3,1.527118147E-4,1.177961595E-3
8.281036447E1,-8.399150101E-4,5.344913807E-4,-1.068982761E-3,1.460774591E-3
8.281277890E1,-2.290677221E-4,-7.635590737E-5,1.374406274E-3,1.395455070E-3
8.281519332E1,9.926267667E-4,-7.635590737E-5,1.527118147E-4,1.007203565E-3
8.281760770E1,3.817795368E-4,-6.872031372E-4,1.527118147E-4,8.008274876E-4
8.282002213E1,-8.399150101E-4,-6.872031372E-4,1.527118147E-4,1.095913443E-3
8.282243655E1,9.926267667E-4,1.145338640E-3,-4.581354442E-4,1.583349798E-3
8.282485093E1,-2.290677221E-4,5.344913807E-4,1.527118147E-4,6.012270417E-4
8.282726536E1,-8.399150101E-4,-6.872031372E-4,7.635590737E-4,1.326924201E-3
8.282967978E1,1.603474026E-3,1.145338640E-3,7.635590737E-4,2.113279917E-3
8.283209421E1,2.290677279E-3,1.145338640E-3,1.527118147E-4,2.565604002E-3
8.283450858E1,-8.399150101E-4,-1.298050396E-3,1.985253533E-3,2.516271775E-3
8.283692301E1,-2.290677221E-4,-7.635590737E-5,1.527118147E-4,2.856976448E-4
8.283933744E1,3.817795368E-4,5.344913807E-4,-4.581354442E-4,8.008275320E-4
8.284175181E1,-1.450762269E-3,-7.635590737E-5,1.527118147E-4,1.460774549E-3
8.284416624E1,-1.450762269E-3,-7.635590737E-5,1.527118147E-4,1.460774549E-3
8.284658067E1,-2.290677221E-4,5.344913807E-4,7.635590737E-4,9.597788893E-4
8.284899509E1,9.926267667E-4,-6.872031372E-4,-1.679830020E-3,2.068667433E-3
8.285140947E1,3.817795368E-4,-7.635590737E-5,1.527118147E-4,4.182185286E-4
8.285382390E1,-1.450762269E-3,-1.298050396E-3,7.635590737E-4,2.091092645E-3
8.285623832E1,-8.399150101E-4,-6.872031372E-4,1.527118147E-4,1.095913443E-3
8.285865270E1,3.817795368E-4,5.344913807E-4,-1.068982761E-3,1.254655648E-3
8.286106713E1,-2.290677221E-4,5.344913807E-4,1.527118147E-4,6.012270417E-4
8.286348155E1,-8.399150101E-4,5.344913807E-4,-4.581354442E-4,1.095913475E-3
8.286589593E1,3.817795368E-4,-6.872031372E-4,1.527118147E-4,8.008274876E-4
8.286831036E1,-2.290677221E-4,-7.635590737E-5,1.527118147E-4,2.856976448E-4
8.287072478E1,9.926267667E-4,-1.298050396E-3,1.527118147E-4,1.641207978E-3
8.287313921E1,-2.290677221E-4,5.344913807E-4,-1.068982761E-3,1.216912980E-3
8.287555358E1,9.926267667E-4,5.344913807E-4,-4.581354442E-4,1.216912905E-3
8.287796801E1,1.603474026E-3,1.145338640E-3,-1.068982761E-3,2.241796979E-3
8.288038244E1,9.926267667E-4,1.145338640E-3,7.635590737E-4,1.697094858E-3
8.288279686E1,3.817795368E-4,-1.527118147E-4,-1.068982761E-3,1.145338665E-3
8.288521124E1,3.817795368E-4,-1.527118147E-4,1.527118147E-4,4.386312933E-4
8.288762567E1,-8.399150101E-4,-1.374406274E-3,-1.068982761E-3,1.933177171E-3
8.289004009E1,3.817795368E-4,4.581354442E-4,-1.068982761E-3,1.224078365E-3
8.289245447E1,9.926267667E-4,4.581354442E-4,-4.581354442E-4,1.185362421E-3
8.289486890E1,2.290677279E-3,1.068982761E-3,1.374406274E-3,2.877311097E-3
8.289728332E1,3.817795368E-4,-7.635590737E-4,-1.068982761E-3,1.368028588E-3
8.289969770E1,-2.290677221E-4,1.068982761E-3,7.635590737E-4,1.333498641E-3
8.290211213E1,3.817795368E-4,4.581354442E-4,7.635590737E-4,9.688478513E-4
8.290452655E1,3.817795368E-4,-1.527118147E-4,1.374406274E-3,1.434597198E-3
8.290694098E1,-2.290677221E-4,4.581354442E-4,-1.068982761E-3,1.185362498E-3
8.290935536E1,-2.290677221E-4,4.581354442E-4,7.635590737E-4,9.194468802E-4
8.291176978E1,-8.399150101E-4,-1.985253533E-3,-4.581354442E-4,2.203764257E-3
8.291418421E1,-8.399150101E-4,-7.635590737E-4,-1.679830020E-3,2.027389598E-3
8.291659858E1,-8.399150101E-4,-1.527118147E-4,-1.068982761E-3,1.368028606E-3
8.291901301E1,-2.290677221E-4,4.581354442E-4,1.374406274E-3,1.466749029E-3
8.292142744E1,3.817795368E-4,1.068982761E-3,1.527118147E-4,1.145338665E-3
8.292384186E1,1.603474026E-3,1.679830020E-3,-4.581354442E-4,2.367033150E-3
8.292625624E1,9.926267667E-4,-1.527118147E-4,-1.068982761E-3,1.466749106E-3
8.292867067E1,3.817795368E-4,-7.635590737E-4,1.527118147E-4,8.672363992E-4
8.293108509E1,3.817795368E-4,-1.527118147E-4,1.527118147E-4,4.386312933E-4
8.293349947E1,-1.527118147E-3,-1.374406274E-3,-4.581354442E-4,2.104987061E-3
8.293591390E1,-1.527118147E-3,-3.817795310E-3,-4.581354442E-4,4.137334764E-3
8.293832832E1,-8.399150101E-4,-1.374406274E-3,-4.581354442E-4,1.674615752E-3
8.294074275E1,-2.290677221E-4,1.068982761E-3,-4.581354442E-4,1.185362498E-3
8.294315713E1,-2.290677221E-4,-7.635590737E-4,-1.068982761E-3,1.333498641E-3
8.294557155E1,-8.399150101E-4,1.068982761E-3,-1.068982761E-3,1.729423462E-3
8.294798598E1,9.926267667E-4,4.581354442E-4,7.635590737E-4,1.333498572E-3
8.295040036E1,3.817795368E-4,-1.527118147E-4,-1.068982761E-3,1.145338665E-3
8.295281478E1,3.817795368E-4,4.581354442E-4,7.635590737E-4,9.688478513E-4
8.295522921E1,9.926267667E-4,4.581354442E-4,1.527118147E-4,1.103864521E-3
8.295764358E1,3.817795368E-4,4.581354442E-4,1.985253533E-3,2.072890564E-3
8.296005801E1,3.817795368E-4,1.068982761E-3,1.527118147E-4,1.145338665E-3
8.296247244E1,9.926267667E-4,1.679830020E-3,1.527118147E-4,1.957155511E-3
8.296488687E1,-9.162708884E-4,-1.527118147E-4,1.374406274E-3,1.658874874E-3
8.296730124E1,-2.290677221E-4,-1.374406274E-3,1.527118147E-4,1.401708075E-3
8.296971567E1,9.926267667E-4,4.581354442E-4,-4.581354442E-4,1.185362421E-3
8.297213009E1,3.817795368E-4,4.581354442E-4,1.374406274E-3,1.498211036E-3
8.297454447E1,9.926267667E-4,1.068982761E-3,-4.581354442E-4,1.529025875E-3
8.297695890E1,9.926267667E-4,-1.527118147E-4,1.527118147E-4,1.015849248E-3
8.297937332E1,3.817795368E-4,-1.374406274E-3,1.527118147E-4,1.434597198E-3
8.298178775E1,3.817795368E-4,-1.527118147E-4,-4.581354442E-4,6.156010058E-4
8.298420213E1,-9.162708884E-4,-7.635590737E-4,-4.581354442E-4,1.277678710E-3
8.298661655E1,-2.290677221E-4,4.581354442E-4,-4.581354442E-4,6.872031663E-4
8.298903098E1,9.926267667E-4,4.581354442E-4,1.527118147E-4,1.103864521E-3
8.299144536E1,3.817795368E-4,4.581354442E-4,1.527118147E-4,6.156010058E-4
8.299385978E1,9.926267667E-4,-1.527118147E-4,7.635590737E-4,1.261606617E-3
8.299627421E1,3.817795368E-4,1.068982761E-3,-4.581354442E-4,1.224078365E-3
8.299868864E1,3.817795368E-4,1.679830020E-3,-4.581354442E-4,1.782546661E-3
8.300110301E1,-3.054236295E-4,4.581354442E-4,7.635590737E-4,9.413788492E-4
8.300351744E1,9.926267667E-4,-1.527118147E-4,7.635590737E-4,1.261606617E-3
8.300593187E1,-3.054236295E-4,1.068982761E-3,1.374406274E-3,1.767767050E-3
8.300834624E1,1.603474026E-3,4.581354442E-4,7.635590737E-4,1.834131810E-3
8.301076067E1,9.926267667E-4,-1.527118147E-4,-4.581354442E-4,1.103864521E-3
8.301317509E1,-3.054236295E-4,-7.635590737E-4,7.635590737E-4,1.122198071E-3
8.301558952E1,-3.054236295E-4,-1.527118147E-4,7.635590737E-4,8.364370573E-4
8.301800390E1,-3.054236295E-4,-1.527118147E-4,1.527118147E-4,3.740660238E-4
8.302041832E1,3.817795368E-4,1.068982761E-3,7.635590737E-4,1.368028588E-3
8.302283275E1,3.817795368E-4,-7.635590737E-4,-1.679830020E-3,1.884305435E-3
8.302524713E1,-9.162708884E-4,1.068982761E-3,1.527118147E-4,1.416191154E-3
8.302766155E1,3.054236295E-4,4.581354442E-4,1.527118147E-4,5.713952897E-4
8.303007598E1,3.054236295E-4,4.581354442E-4,7.635590737E-4,9.413788492E-4
8.303249041E1,-9.162708884E-4,-1.374406274E-3,7.635590737E-4,1.819771251E-3
8.303490478E1,9.926267667E-4,4.581354442E-4,1.527118147E-4,1.103864521E-3
8.303731921E1,3.054236295E-4,4.581354442E-4,7.635590737E-4,9.413788492E-4
8.303973364E1,-3.054236295E-4,-1.527118147E-4,1.527118147E-4,3.740660238E-4
8.304214801E1,3.054236295E-4,-1.527118147E-4,1.374406274E-3,1.416191053E-3
8.304456244E1,9.926267667E-4,4.581354442E-4,-4.581354442E-4,1.185362421E-3
8.304697686E1,9.162708884E-4,-7.635590737E-4,1.527118147E-4,1.202454032E-3
8.304939129E1,9.162708884E-4,-1.527118147E-4,1.527118147E-4,9.413788492E-4
8.305180567E1,-3.054236295E-4,4.581354442E-4,7.635590737E-4,9.413788492E-4
8.305422009E1,-9.162708884E-4,-1.374406274E-3,-4.581354442E-4,1.714185822E-3
8.305663452E1,9.162708884E-4,-7.635590737E-4,1.527118147E-4,1.202454032E-3
8.305904890E1,-3.054236295E-4,4.581354442E-4,1.527118147E-4,5.713952897E-4
8.306146332E1,-9.162708884E-4,4.581354442E-4,1.527118147E-4,1.035741920E-3
8.306387775E1,3.054236295E-4,4.581354442E-4,-1.068982761E-3,1.202454083E-3
8.306629213E1,9.162708884E-4,1.068982761E-3,1.527118147E-4,1.416191154E-3
8.306870655E1,3.054236295E-4,-1.527118147E-4,1.527118147E-4,3.740660238E-4
8.307112098E1,-3.054236295E-4,1.068982761E-3,-4.581354442E-4,1.202454083E-3
8.307353541E1,9.162708884E-4,-7.635590737E-4,1.527118147E-4,1.202454032E-3
8.307594978E1,3.054236295E-4,-7.635590737E-4,-4.581354442E-4,9.413788492E-4
8.307836421E1,3.054236295E-4,-1.374406274E-3,1.527118147E-4,1.416191053E-3
8.308077864E1,9.162708884E-4,-7.635590737E-4,7.635590737E-4,1.416191110E-3
8.308319306E1,-3.054236295E-4,-7.635590737E-4,7.635590737E-4,1.122198071E-3
8.308560744E1,3.054236295E-4,-7.635590737E-4,-4.581354442E-4,9.413788492E-4
8.308802186E1,3.054236295E-4,-7.635590737E-4,7.635590737E-4,1.122198071E-3
8.309043629E1,3.054236295E-4,-1.527118147E-4,7.635590737E-4,8.364370573E-4
8.309285067E1,-3.054236295E-4,-7.635590737E-4,7.635590737E-4,1.122198071E-3
8.309526509E1,-2.214321401E-3,-7.635590737E-4,1.527118147E-4,2.347245753E-3
8.309767952E1,-1.603474026E-3,-7.635590737E-4,1.985253533E-3,2.663716014E-3
8.310009390E1,3.054236295E-4,4.581354442E-4,-4.581354442E-4,7.162819025E-4
8.310250832E1,9.162708884E-4,-1.527118147E-4,1.527118147E-4,9.413788492E-4
8.310492275E1,9.162708884E-4,4.581354442E-4,7.635590737E-4,1.277678710E-3
8.310733713E1,9.162708884E-4,4.581354442E-4,1.527118147E-4,1.035741920E-3
8.310975155E1,-2.214321401E-3,-7.635590737E-4,-2.290677279E-3,3.276193542E-3
8.311216598E1,-1.603474026E-3,-7.635590737E-4,7.635590737E-4,1.933177144E-3
8.311458041E1,1.527118147E-3,4.581354442E-4,1.527118147E-4,1.601655025E-3
8.311699478E1,9.162708884E-4,4.581354442E-4,1.527118147E-4,1.035741920E-3
8.311940921E1,-2.214321401E-3,-1.527118147E-4,1.527118147E-4,2.224828322E-3
8.312182364E1,-3.817795368E-4,-1.527118147E-4,-4.581354442E-4,6.156010058E-4
8.312423801E1,-3.817795368E-4,-7.635590737E-4,1.527118147E-4,8.672363992E-4
8.312665244E1,-9.926267667E-4,-1.374406274E-3,1.527118147E-4,1.702240113E-3
8.312906686E1,3.054236295E-4,4.581354442E-4,1.374406274E-3,1.480595923E-3
8.313148129E1,-1.603474026E-3,-1.527118147E-4,1.908897655E-3,2.497666933E-3
8.313389567E1,-3.817795368E-4,-7.635590737E-4,6.872031372E-4,1.095913421E-3
8.313631009E1,-3.817795368E-4,-1.527118147E-4,-5.344913807E-4,6.743571377E-4
8.313872452E1,3.054236295E-4,-1.527118147E-4,-5.344913807E-4,6.342598267E-4
8.314113895E1,-3.817795368E-4,-7.635590737E-4,7.635590737E-5,8.570929345E-4
8.314355332E1,2.290677221E-4,4.581354442E-4,7.635590737E-5,5.178709599E-4
8.314596775E1,-9.926267667E-4,-1.527118147E-4,-5.344913807E-4,1.137677385E-3
8.314838218E1,9.162708884E-4,-1.527118147E-4,-1.145338640E-3,1.474677537E-3
8.315079655E1,-3.817795368E-4,4.581354442E-4,7.635590737E-5,6.012270158E-4
8.315321098E1,-9.926267667E-4,4.581354442E-4,7.635590737E-5,1.095913413E-3
8.315562541E1,2.290677221E-4,4.581354442E-4,-5.344913807E-4,7.402980093E-4
8.315803978E1,-3.817795368E-4,4.581354442E-4,7.635590737E-5,6.012270158E-4
8.316045421E1,-3.817795368E-4,1.068982761E-3,1.298050396E-3,1.724359182E-3
8.316286864E1,2.290677221E-4,4.581354442E-4,-5.344913807E-4,7.402980093E-4
8.316528306E1,1.527118147E-3,-1.527118147E-4,-5.344913807E-4,1.625143615E-3
8.316769744E1,9.162708884E-4,4.581354442E-4,-1.145338640E-3,1.536633016E-3
8.317011187E1,-3.817795368E-4,-1.374406274E-3,6.872031372E-4,1.583349732E-3
8.317252629E1,2.290677221E-4,-1.527118147E-4,-5.344913807E-4,6.012270417E-4
8.317494072E1,-9.926267667E-4,-1.527118147E-4,1.908897655E-3,2.156969878E-3
8.317735509E1,2.290677221E-4,-1.527118147E-4,-5.344913807E-4,6.012270417E-4
8.317976952E1,-9.926267667E-4,-1.374406274E-3,6.872031372E-4,1.829357444E-3
8.318218395E1,-3.817795368E-4,-7.635590737E-4,7.635590737E-5,8.570929345E-4
8.318459832E1,-9.926267667E-4,-1.527118147E-4,7.635590737E-5,1.007203565E-3
8.318701275E1,2.290677221E-4,1.068982761E-3,-1.756185899E-3,2.068667464E-3
8.318942718E1,9.162708884E-4,1.068982761E-3,-1.756185899E-3,2.250881026E-3
8.319184155E1,2.290677221E-4,1.679830020E-3,6.872031372E-4,1.829357557E-3
8.319425598E1,1.527118147E-3,4.581354442E-4,7.635590737E-5,1.596185499E-3
8.319667041E1,9.162708884E-4,4.581354442E-4,6.872031372E-4,1.233567419E-3
8.319908483E1,9.162708884E-4,-1.527118147E-4,7.635590737E-5,9.320426299E-4
8.320149921E1,9.162708884E-4,-1.527118147E-4,-5.344913807E-4,1.071706245E-3
8.320391364E1,-9.926267667E-4,-1.527118147E-4,-1.756185899E-3,2.023071355E-3
8.320632806E1,-9.926267667E-4,-1.527118147E-4,7.635590737E-5,1.007203565E-3
8.320874244E1,-3.817795368E-4,-1.527118147E-4,-5.344913807E-4,6.743571377E-4
8.321115686E1,2.290677221E-4,-1.527118147E-4,-1.145338640E-3,1.177961595E-3
8.321357129E1,-3.817795368E-4,4.581354442E-4,7.635590737E-5,6.012270158E-4
8.321598572E1,-9.926267667E-4,-1.527118147E-4,7.635590737E-5,1.007203565E-3
8.321840009E1,-2.214321401E-3,-1.527118147E-4,7.635590737E-5,2.220894052E-3
8.322081452E1,-9.926267667E-4,1.068982761E-3,-1.756185899E-3,2.283028899E-3
8.322322895E1,-3.817795368E-4,4.581354442E-4,7.635590737E-5,6.012270158E-4
8.322564332E1,-3.817795368E-4,4.581354442E-4,-5.344913807E-4,8.008275320E-4
8.322805775E1,-3.817795368E-4,-3.206948051E-3,7.635590737E-5,3.230495572E-3
8.323047218E1,9.162708884E-4,-1.374406274E-3,7.635590737E-5,1.653594622E-3
8.323288655E1,9.162708884E-4,4.581354442E-4,7.635590737E-5,1.027263671E-3
8.323530098E1,-3.817795368E-4,-1.985253533E-3,7.635590737E-5,2.023071287E-3
8.323771541E1,-3.817795368E-4,-1.374406274E-3,7.635590737E-5,1.428488168E-3
8.324012983E1,-2.214321401E-3,-1.527118147E-4,-5.344913807E-4,2.283028953E-3
8.324254421E1,-1.603474026E-3,-1.527118147E-4,-5.344913807E-4,1.697094837E-3
8.324495864E1,-3.817795368E-4,-7.635590737E-4,-1.145338640E-3,1.428488247E-3
8.324737306E1,9.162708884E-4,1.068982761E-3,6.872031372E-4,1.566692260E-3
8.324978744E1,-3.817795368E-4,-7.635590737E-4,6.872031372E-4,1.095913421E-3
8.325220186E1,3.054236295E-4,4.581354442E-4,-5.344913807E-4,7.673673923E-4
8.325461629E1,3.054236295E-4,-1.527118147E-4,6.872031372E-4,7.673673459E-4
8.325703072E1,-9.926267667E-4,-1.527118147E-4,-5.344913807E-4,1.137677385E-3
8.325944509E1,-3.817795368E-4,4.581354442E-4,-5.344913807E-4,8.008275320E-4
8.326185952E1,-1.603474026E-3,-1.527118147E-4,-5.344913807E-4,1.697094837E-3
8.326427395E1,-3.817795368E-4,-7.635590737E-4,6.872031372E-4,1.095913421E-3
8.326668832E1,-1.603474026E-3,-7.635590737E-4,6.872031372E-4,1.904310784E-3
8.326910275E1,3.054236295E-4,4.581354442E-4,-5.344913807E-4,7.673673923E-4
8.327151718E1,-9.926267667E-4,-7.635590737E-4,6.872031372E-4,1.428488190E-3
8.327393160E1,-3.817795368E-4,-7.635590737E-4,7.635590737E-5,8.570929345E-4
8.327634598E1,3.054236295E-4,4.581354442E-4,1.298050396E-3,1.410002308E-3
8.327876041E1,-3.817795368E-4,4.581354442E-4,-5.344913807E-4,8.008275320E-4
8.328117483E1,-1.603474026E-3,-7.635590737E-4,1.298050396E-3,2.199792318E-3
8.328358921E1,-9.926267667E-4,-7.635590737E-4,-1.145338640E-3,1.697094858E-3
8.328600364E1,-2.825168660E-3,-1.374406274E-3,6.872031372E-4,3.216025298E-3
8.328841806E1,-2.214321401E-3,-1.527118147E-4,-5.344913807E-4,2.283028953E-3
8.329083249E1,-9.926267667E-4,-1.527118147E-4,-5.344913807E-4,1.137677385E-3
8.329324686E1,3.054236295E-4,4.581354442E-4,6.872031372E-4,8.805792585E-4
8.329566129E1,-3.054236295E-4,-1.527118147E-4,6.872031372E-4,7.673673459E-4
8.329807572E1,-3.054236295E-4,4.581354442E-4,-5.344913807E-4,7.673673923E-4
8.330049009E1,-2.214321401E-3,-1.374406274E-3,-1.756185899E-3,3.142674145E-3
8.330290452E1,3.054236295E-4,-1.527118147E-4,-1.145338640E-3,1.195159023E-3
8.330531895E1,-3.054236295E-4,1.068982761E-3,7.635590737E-5,1.114377836E-3
8.330773338E1,-9.162708884E-4,4.581354442E-4,7.635590737E-5,1.027263671E-3
8.331014775E1,-1.603474026E-3,-7.635590737E-4,6.872031372E-4,1.904310784E-3
8.331256218E1,-3.054236295E-4,-7.635590737E-5,7.635590737E-5,3.239506793E-4
8.331497660E1,3.054236295E-4,5.344913807E-4,-5.344913807E-4,8.152580361E-4
8.331739098E1,-3.054236295E-4,1.145338640E-3,1.908897655E-3,2.246992312E-3
8.331980541E1,-9.162708884E-4,-6.872031372E-4,7.635590737E-5,1.147880968E-3
8.332221983E1,3.054236295E-4,-7.635590737E-5,7.635590737E-5,3.239506793E-4
8.332463426E1,3.054236295E-4,5.344913807E-4,6.872031372E-4,9.226119343E-4
8.332704864E1,3.054236295E-4,-7.635590737E-5,-5.344913807E-4,6.203183490E-4
8.332946306E1,1.603474026E-3,-6.872031372E-4,-1.145338640E-3,2.086906251E-3
8.333187749E1,-3.054236295E-4,-7.635590737E-5,-1.145338640E-3,1.187819185E-3
8.333429187E1,3.054236295E-4,-6.872031372E-4,-5.344913807E-4,9.226119343E-4
8.333670629E1,-3.054236295E-4,-6.872031372E-4,-5.344913807E-4,9.226119343E-4
8.333912072E1,-3.054236295E-4,-7.635590737E-5,-1.756185899E-3,1.784181249E-3
8.334153509E1,-3.054236295E-4,5.344913807E-4,7.635590737E-5,6.203183490E-4
8.334394952E1,9.926267667E-4,-7.635590737E-5,-1.145338640E-3,1.517543647E-3
8.334636395E1,-1.527118147E-3,-7.635590737E-5,-5.344913807E-4,1.619753406E-3
8.334877838E1,3.817795368E-4,5.344913807E-4,-1.145338640E-3,1.320317102E-3
8.335119275E1,1.603474026E-3,5.344913807E-4,-1.145338640E-3,2.041717558E-3
8.335360718E1,9.926267667E-4,5.344913807E-4,7.635590737E-5,1.129964229E-3
8.335602161E1,3.817795368E-4,1.756185899E-3,1.298050396E-3,2.216952718E-3
8.335843598E1,-2.290677221E-4,-6.872031372E-4,-1.756185899E-3,1.899712895E-3
8.336085041E1,3.817795368E-4,-6.872031372E-4,1.298050396E-3,1.517543606E-3
8.336326483E1,-2.290677221E-4,1.145338640E-3,6.872031372E-4,1.355182930E-3
8.336567926E1,-8.399150101E-4,1.145338640E-3,-1.145338640E-3,1.824570750E-3
8.336809364E1,3.817795368E-4,1.145338640E-3,-2.367033157E-3,2.657141732E-3
8.337050806E1,2.214321401E-3,1.756185899E-3,-1.145338640E-3,3.049460407E-3
8.337292249E1,3.817795368E-4,1.145338640E-3,1.298050396E-3,1.772707264E-3
8.337533687E1,-8.399150101E-4,1.756185899E-3,-5.344913807E-4,2.018743959E-3
8.337775129E1,-8.399150101E-4,-7.635590737E-5,-5.344913807E-4,9.984830919E-4
8.338016572E1,-2.290677221E-4,-7.635590737E-5,-5.344913807E-4,5.865008797E-4
8.338258009E1,9.926267667E-4,-7.635590737E-5,-5.344913807E-4,1.129964229E-3
8.338499452E1,3.817795368E-4,1.145338640E-3,-1.145338640E-3,1.664138460E-3
8.338740895E1,3.817795368E-4,-7.635590737E-5,-5.344913807E-4,6.612615786E-4
8.338982338E1,-2.290677221E-4,-6.872031372E-4,7.635590737E-5,7.283889055E-4
8.339223775E1,9.926267667E-4,5.344913807E-4,1.298050396E-3,1.719280014E-3
8.339465218E1,-2.290677221E-4,1.145338640E-3,7.635590737E-5,1.170513924E-3
8.339706660E1,3.817795368E-4,1.145338640E-3,-5.344913807E-4,1.320317102E-3
8.339948098E1,-2.290677221E-4,1.145338640E-3,-5.344913807E-4,1.284505219E-3
8.340189541E1,3.817795368E-4,-6.872031372E-4,-1.145338640E-3,1.389173987E-3
8.340430983E1,-1.450762269E-3,-6.872031372E-4,-5.344913807E-4,1.691933908E-3
8.340672426E1,3.817795368E-4,1.145338640E-3,1.527118147E-4,1.216912944E-3
8.340913864E1,-8.399150101E-4,-7.635590737E-5,-4.581354442E-4,9.597788985E-4
8.341155306E1,1.068982761E-3,-6.872031372E-4,1.527118147E-4,1.279958278E-3
8.341396749E1,4.581354442E-4,-7.635590737E-5,-1.068982761E-3,1.165522395E-3
8.341638186E1,-2.290677221E-4,-6.872031372E-4,-4.581354442E-4,8.570929111E-4
8.341879629E1,-1.450762269E-3,-7.635590737E-5,1.527118147E-4,1.460774549E-3
8.342121072E1,1.068982761E-3,-7.635590737E-5,-4.581354442E-4,1.165522395E-3
8.342362515E1,4.581354442E-4,-6.872031372E-4,-1.679830020E-3,1.871888120E-3
8.342603952E1,1.068982761E-3,5.344913807E-4,1.527118147E-4,1.204875960E-3
8.342845395E1,4.581354442E-4,5.344913807E-4,7.635590737E-4,1.038552637E-3
8.343086838E1,4.581354442E-4,-7.635590737E-5,1.527118147E-4,4.889163611E-4
8.343328275E1,4.581354442E-4,-7.635590737E-5,1.527118147E-4,4.889163611E-4
8.343569718E1,-8.399150101E-4,-6.872031372E-4,7.635590737E-4,1.326924201E-3
8.343811160E1,-8.399150101E-4,5.344913807E-4,1.374406274E-3,1.697094832E-3
8.344052603E1,4.581354442E-4,-6.872031372E-4,1.527118147E-4,8.399149572E-4
8.344294041E1,1.679830020E-3,-1.298050396E-3,7.635590737E-4,2.256055449E-3
8.344535483E1,4.581354442E-4,-6.872031372E-4,-4.581354442E-4,9.444703925E-4
8.344776926E1,1.068982761E-3,-6.872031372E-4,7.635590737E-4,1.482563575E-3
8.345018364E1,4.581354442E-4,5.344913807E-4,-1.068982761E-3,1.279958306E-3
8.345259806E1,2.290677279E-3,-7.635590737E-5,7.635590737E-4,2.415792847E-3
8.345501249E1,1.068982761E-3,-1.298050396E-3,1.527118147E-4,1.688484490E-3
8.345742692E1,-1.527118147E-4,-1.298050396E-3,-1.068982761E-3,1.688484490E-3
8.345984129E1,-1.527118147E-4,-6.872031372E-4,1.527118147E-4,7.203401617E-4
8.346225572E1,-1.527118147E-4,5.344913807E-4,-4.581354442E-4,7.203402110E-4
8.346467015E1,4.581354442E-4,-1.298050396E-3,1.527118147E-4,1.384970691E-3
8.346708452E1,-1.527118147E-4,5.344913807E-4,7.635590737E-4,9.444704301E-4
8.346949895E1,4.581354442E-4,5.344913807E-4,1.527118147E-4,7.203402110E-4
8.347191338E1,-8.399150101E-4,5.344913807E-4,-1.679830020E-3,1.952682042E-3
8.347432780E1,4.581354442E-4,-1.298050396E-3,-1.068982761E-3,1.742856007E-3
8.347674218E1,4.581354442E-4,-6.872031372E-4,-1.068982761E-3,1.350873932E-3
8.347915660E1,-1.527118147E-4,-7.635590737E-5,1.527118147E-4,2.290677221E-4
8.348157103E1,4.581354442E-4,-7.635590737E-5,-1.679830020E-3,1.742856049E-3
8.348398541E1,1.068982761E-3,5.344913807E-4,7.635590737E-4,1.418248088E-3
8.348639983E1,-1.527118147E-4,5.344913807E-4,-4.581354442E-4,7.203402110E-4
8.348881426E1,-8.399150101E-4,-7.635590737E-5,-4.581354442E-4,9.597788985E-4
8.349122864E1,-8.399150101E-4,5.344913807E-4,7.635590737E-4,1.254655618E-3
8.349364306E1,-1.450762269E-3,-7.635590737E-5,-1.068982761E-3,1.803681105E-3
8.349605749E1,1.068982761E-3,-6.872031372E-4,1.527118147E-4,1.279958278E-3
8.349847192E1,-2.061609412E-3,-7.635590737E-5,-4.581354442E-4,2.113279839E-3
8.350088629E1,-2.061609412E-3,1.145338640E-3,-3.817795368E-4,2.389098068E-3
8.350330072E1,4.581354442E-4,5.344913807E-4,2.290677221E-4,7.402980093E-4
8.350571515E1,-2.290677221E-4,1.145338640E-3,-3.817795368E-4,1.228832062E-3
