"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.412706427E1,2.290677221E-4,7.635590737E-5,4.581354442E-4
2.413672151E1,8.399150101E-4,6.872031372E-4,4.581354442E-4
2.414637875E1,8.399150101E-4,7.635590737E-5,4.581354442E-4
2.415603599E1,-3.817795368E-4,7.635590737E-5,-1.527118147E-4
2.416569328E1,2.290677221E-4,-1.145338640E-3,-7.635590737E-5
2.417535052E1,2.290677221E-4,7.635590737E-5,-7.635590737E-5
2.418500782E1,-3.817795368E-4,7.635590737E-5,5.344913807E-4
2.419466506E1,2.290677221E-4,7.635590737E-5,-7.635590737E-5
2.420432229E1,2.290677221E-4,7.635590737E-5,-7.635590737E-5
2.421397959E1,-3.817795368E-4,6.872031372E-4,-7.635590737E-5
2.422363682E1,2.290677221E-4,-5.344913807E-4,5.344913807E-4
2.423329407E1,-3.817795368E-4,7.635590737E-5,-7.635590737E-5
2.424295136E1,2.290677221E-4,7.635590737E-5,-7.635590737E-5
2.425260860E1,2.290677221E-4,7.635590737E-5,5.344913807E-4
2.426226584E1,2.290677221E-4,7.635590737E-5,-7.635590737E-5
2.427192313E1,2.290677221E-4,7.635590737E-5,-7.635590737E-5
2.428158037E1,-4.581354442E-4,-5.344913807E-4,-7.635590737E-5
2.429123761E1,2.290677221E-4,-5.344913807E-4,-7.635590737E-5
2.430089490E1,-4.581354442E-4,-5.344913807E-4,-7.635590737E-5
2.431055214E1,-4.581354442E-4,7.635590737E-5,5.344913807E-4
2.432020938E1,-4.581354442E-4,-5.344913807E-4,6.108472589E-4
2.432986667E1,-4.581354442E-4,-5.344913807E-4,6.108472589E-4
2.433952391E1,-4.581354442E-4,-5.344913807E-4,-6.108472589E-4
2.434918115E1,-4.581354442E-4,7.635590737E-5,-0.000000000E0
2.435883844E1,-4.581354442E-4,7.635590737E-5,-0.000000000E0
2.436849568E1,-4.581354442E-4,7.635590737E-5,-0.000000000E0
2.437815292E1,-4.581354442E-4,6.872031372E-4,-6.108472589E-4
2.438781021E1,-4.581354442E-4,-5.344913807E-4,-7.635590737E-5
2.439746745E1,-4.581354442E-4,-5.344913807E-4,-7.635590737E-5
2.440712469E1,-4.581354442E-4,-5.344913807E-4,5.344913807E-4
2.441678198E1,7.635590737E-4,-5.344913807E-4,5.344913807E-4
2.442643922E1,1.527118147E-4,-5.344913807E-4,-6.872031372E-4
2.443609646E1,7.635590737E-4,6.872031372E-4,-7.635590737E-5
2.444575375E1,7.635590737E-4,7.635590737E-5,-7.635590737E-5
2.445541099E1,1.527118147E-4,7.635590737E-5,5.344913807E-4
2.446506828E1,1.527118147E-4,7.635590737E-5,5.344913807E-4
2.447472552E1,-4.581354442E-4,6.872031372E-4,-7.635590737E-5
2.448438276E1,-4.581354442E-4,-5.344913807E-4,-7.635590737E-5
2.449404006E1,2.290677221E-4,7.635590737E-5,-7.635590737E-5
2.450369729E1,-4.581354442E-4,-5.344913807E-4,5.344913807E-4
2.451335453E1,2.290677221E-4,7.635590737E-5,5.344913807E-4
2.452301182E1,-4.581354442E-4,7.635590737E-5,5.344913807E-4
2.453266906E1,-3.817795368E-4,6.872031372E-4,-7.635590737E-5
2.454232631E1,-3.817795368E-4,7.635590737E-5,-7.635590737E-5
2.455198360E1,-3.817795368E-4,1.527118147E-4,-6.872031372E-4
2.456164084E1,-3.817795368E-4,-4.581354442E-4,-7.635590737E-5
2.457129808E1,-3.817795368E-4,1.527118147E-4,5.344913807E-4
2.458095537E1,2.290677221E-4,7.635590737E-4,5.344913807E-4
2.459061261E1,8.399150101E-4,-4.581354442E-4,5.344913807E-4
2.460026985E1,2.290677221E-4,1.527118147E-4,5.344913807E-4
2.460992714E1,2.290677221E-4,1.527118147E-4,-7.635590737E-5
2.461958438E1,2.290677221E-4,-4.581354442E-4,-7.635590737E-5
2.462924162E1,8.399150101E-4,1.527118147E-4,5.344913807E-4
2.463889891E1,8.399150101E-4,-1.068982761E-3,5.344913807E-4
2.464855615E1,2.290677221E-4,1.527118147E-4,-7.635590737E-5
2.465821339E1,-3.817795368E-4,-4.581354442E-4,-7.635590737E-5
2.466787068E1,2.290677221E-4,1.527118147E-4,-6.872031372E-4
2.467752792E1,2.290677221E-4,1.527118147E-4,-7.635590737E-4
2.468718516E1,2.290677221E-4,-4.581354442E-4,-1.527118147E-4
2.469684245E1,-3.817795368E-4,-4.581354442E-4,-1.527118147E-4
2.470649969E1,-3.817795368E-4,-4.581354442E-4,-1.527118147E-4
2.471615693E1,-3.817795368E-4,1.527118147E-4,-1.527118147E-4
2.472581422E1,9.162708884E-4,-1.068982761E-3,-1.527118147E-4
2.473547146E1,2.290677221E-4,-4.581354442E-4,-7.635590737E-4
2.474512870E1,2.290677221E-4,-4.581354442E-4,4.581354442E-4
2.475478599E1,2.290677221E-4,1.527118147E-4,4.581354442E-4
2.476444323E1,2.290677221E-4,1.527118147E-4,4.581354442E-4
2.477410047E1,-3.817795368E-4,1.527118147E-4,4.581354442E-4
2.478375776E1,2.290677221E-4,1.527118147E-4,-1.527118147E-4
2.479341500E1,-3.817795368E-4,-4.581354442E-4,-7.635590737E-4
2.480307224E1,2.290677221E-4,1.527118147E-4,-1.527118147E-4
2.481272953E1,-3.817795368E-4,-4.581354442E-4,-1.527118147E-4
2.482238677E1,2.290677221E-4,1.527118147E-4,4.581354442E-4
2.483204406E1,-3.817795368E-4,-4.581354442E-4,4.581354442E-4
2.484170130E1,-3.817795368E-4,1.527118147E-4,4.581354442E-4
2.485135854E1,2.290677221E-4,-4.581354442E-4,-7.635590737E-4
2.486101584E1,-3.817795368E-4,1.527118147E-4,-7.635590737E-4
2.487067308E1,-3.817795368E-4,1.527118147E-4,-7.635590737E-4
2.488033032E1,2.290677221E-4,-3.817795368E-4,-7.635590737E-4
2.488998761E1,-3.817795368E-4,-3.817795368E-4,4.581354442E-4
2.489964485E1,2.290677221E-4,2.290677221E-4,1.068982761E-3
2.490930209E1,2.290677221E-4,2.290677221E-4,1.068982761E-3
2.491895938E1,-3.817795368E-4,2.290677221E-4,4.581354442E-4
2.492861662E1,2.290677221E-4,2.290677221E-4,4.581354442E-4
2.493827386E1,2.290677221E-4,2.290677221E-4,4.581354442E-4
2.494793115E1,2.290677221E-4,2.290677221E-4,4.581354442E-4
2.495758839E1,2.290677221E-4,-3.817795368E-4,-1.527118147E-4
2.496724563E1,2.290677221E-4,-3.817795368E-4,-1.527118147E-4
2.497690292E1,-4.581354442E-4,-3.817795368E-4,-1.527118147E-4
2.498656016E1,2.290677221E-4,2.290677221E-4,-7.635590737E-4
2.499621740E1,-4.581354442E-4,-9.926267667E-4,-1.527118147E-4
2.500587469E1,-4.581354442E-4,2.290677221E-4,-1.527118147E-4
2.501553193E1,2.290677221E-4,2.290677221E-4,4.581354442E-4
2.502518917E1,-4.581354442E-4,-3.817795368E-4,-1.527118147E-4
2.503484646E1,-4.581354442E-4,-3.817795368E-4,-1.527118147E-4
2.504450370E1,2.290677221E-4,-3.817795368E-4,-1.527118147E-4
2.505416094E1,-4.581354442E-4,-3.817795368E-4,-1.527118147E-4
2.506381823E1,-4.581354442E-4,-3.817795368E-4,-1.527118147E-4
2.507347547E1,2.290677221E-4,-3.817795368E-4,-1.527118147E-4
2.508313271E1,-3.817795368E-4,3.054236295E-4,-1.527118147E-4
2.509279000E1,-3.817795368E-4,-3.054236295E-4,-1.527118147E-4
2.510244724E1,-3.817795368E-4,3.054236295E-4,-1.527118147E-4
2.511210448E1,2.290677221E-4,-3.054236295E-4,-1.527118147E-4
2.512176177E1,2.290677221E-4,3.054236295E-4,4.581354442E-4
2.513141901E1,2.290677221E-4,3.054236295E-4,-1.527118147E-4
2.514107625E1,-3.817795368E-4,3.054236295E-4,-7.635590737E-4
2.515073354E1,-3.817795368E-4,3.054236295E-4,-7.635590737E-4
2.516039078E1,-3.817795368E-4,3.054236295E-4,-1.527118147E-4
2.517004802E1,2.290677221E-4,-3.054236295E-4,-1.527118147E-4
2.517970532E1,8.399150101E-4,3.054236295E-4,-1.527118147E-4
2.518936256E1,2.290677221E-4,-3.054236295E-4,4.581354442E-4
2.519901979E1,2.290677221E-4,-3.054236295E-4,-1.527118147E-4
2.520867709E1,-3.817795368E-4,3.054236295E-4,-1.527118147E-4
2.521833432E1,-3.817795368E-4,-3.054236295E-4,-1.527118147E-4
2.522799156E1,2.290677221E-4,3.054236295E-4,-7.635590737E-4
2.523764886E1,2.290677221E-4,3.054236295E-4,4.581354442E-4
2.524730610E1,-3.817795368E-4,9.162708884E-4,4.581354442E-4
2.525696339E1,2.290677221E-4,9.162708884E-4,4.581354442E-4
2.526662063E1,2.290677221E-4,3.054236295E-4,4.581354442E-4
2.527627787E1,2.290677221E-4,3.054236295E-4,1.068982761E-3
2.528593516E1,-3.817795368E-4,-3.054236295E-4,-1.527118147E-4
2.529559240E1,-9.926267667E-4,-3.054236295E-4,4.581354442E-4
2.530524964E1,-3.817795368E-4,3.054236295E-4,4.581354442E-4
2.531490688E1,-3.817795368E-4,3.054236295E-4,4.581354442E-4
2.532456417E1,3.054236295E-4,3.054236295E-4,1.068982761E-3
2.533422141E1,3.054236295E-4,3.054236295E-4,4.581354442E-4
2.534387865E1,-3.817795368E-4,-3.054236295E-4,4.581354442E-4
2.535353594E1,3.054236295E-4,-3.054236295E-4,-1.527118147E-4
2.536319318E1,3.054236295E-4,3.054236295E-4,-1.527118147E-4
2.537285042E1,3.054236295E-4,-3.054236295E-4,1.068982761E-3
2.538250771E1,-3.054236295E-4,3.054236295E-4,4.581354442E-4
2.539216495E1,-3.054236295E-4,3.054236295E-4,4.581354442E-4
2.540182224E1,-3.054236295E-4,-3.054236295E-4,1.068982761E-3
2.541147948E1,-3.054236295E-4,-9.162708884E-4,4.581354442E-4
2.542113672E1,-3.054236295E-4,3.054236295E-4,-1.527118147E-4
2.543079396E1,3.054236295E-4,3.054236295E-4,-1.527118147E-4
2.544045125E1,3.054236295E-4,-3.054236295E-4,-1.527118147E-4
2.545010849E1,3.054236295E-4,3.054236295E-4,-1.527118147E-4
2.545976573E1,9.162708884E-4,-3.054236295E-4,-1.527118147E-4
2.546942302E1,3.054236295E-4,9.162708884E-4,-1.527118147E-4
2.547908026E1,-3.054236295E-4,-3.817795368E-4,-1.527118147E-4
2.548873750E1,9.162708884E-4,8.399150101E-4,-1.527118147E-4
2.549839479E1,9.162708884E-4,-3.817795368E-4,-1.527118147E-4
2.550805203E1,-3.054236295E-4,2.290677221E-4,-2.290677221E-4
2.551770927E1,-3.054236295E-4,2.290677221E-4,-2.290677221E-4
2.552736656E1,3.054236295E-4,-3.817795368E-4,-2.290677221E-4
2.553702380E1,-3.054236295E-4,-3.817795368E-4,-2.290677221E-4
2.554668104E1,-3.054236295E-4,2.290677221E-4,-2.290677221E-4
2.555633834E1,-3.054236295E-4,2.290677221E-4,3.817795368E-4
2.556599558E1,-3.054236295E-4,2.290677221E-4,3.817795368E-4
2.557565282E1,3.054236295E-4,2.290677221E-4,-2.290677221E-4
2.558531011E1,-3.054236295E-4,2.290677221E-4,3.817795368E-4
2.559496735E1,-3.054236295E-4,2.290677221E-4,-2.290677221E-4
2.560462459E1,3.054236295E-4,2.290677221E-4,-3.054236295E-4
2.561428188E1,9.162708884E-4,2.290677221E-4,-3.054236295E-4
2.562393912E1,3.054236295E-4,2.290677221E-4,3.054236295E-4
2.563359636E1,9.162708884E-4,2.290677221E-4,3.054236295E-4
2.564325365E1,9.162708884E-4,2.290677221E-4,-3.054236295E-4
2.565291089E1,3.054236295E-4,2.290677221E-4,3.054236295E-4
2.566256813E1,-3.054236295E-4,2.290677221E-4,3.054236295E-4
2.567222542E1,3.054236295E-4,-3.817795368E-4,3.054236295E-4
2.568188266E1,3.054236295E-4,-3.817795368E-4,-3.054236295E-4
2.569153990E1,3.054236295E-4,2.290677221E-4,3.054236295E-4
2.570119719E1,3.054236295E-4,2.290677221E-4,3.054236295E-4
2.571085443E1,-3.817795368E-4,2.290677221E-4,3.054236295E-4
2.572051167E1,3.054236295E-4,2.290677221E-4,3.054236295E-4
2.573016896E1,2.290677221E-4,-3.817795368E-4,3.054236295E-4
2.573982620E1,9.162708884E-4,-3.817795368E-4,-3.054236295E-4
2.574948344E1,2.290677221E-4,8.399150101E-4,-3.054236295E-4
2.575914073E1,-3.817795368E-4,2.290677221E-4,-3.054236295E-4
2.576879797E1,-3.817795368E-4,2.290677221E-4,-3.054236295E-4
2.577845521E1,-9.926267667E-4,2.290677221E-4,9.162708884E-4
2.578811250E1,2.290677221E-4,-4.581354442E-4,3.054236295E-4
2.579776974E1,2.290677221E-4,-4.581354442E-4,-9.162708884E-4
2.580742698E1,2.290677221E-4,1.527118147E-4,3.054236295E-4
2.581708427E1,-3.817795368E-4,1.527118147E-4,-3.054236295E-4
2.582674151E1,-3.817795368E-4,1.527118147E-4,3.054236295E-4
2.583639875E1,-9.926267667E-4,1.527118147E-4,-3.054236295E-4
2.584605604E1,-3.817795368E-4,-4.581354442E-4,-9.162708884E-4
2.585571328E1,-3.817795368E-4,-4.581354442E-4,-3.054236295E-4
2.586537052E1,-3.817795368E-4,-1.068982761E-3,-3.054236295E-4
2.587502782E1,-1.068982761E-3,-4.581354442E-4,-3.054236295E-4
2.588468506E1,-4.581354442E-4,-4.581354442E-4,-3.054236295E-4
2.589434229E1,-4.581354442E-4,1.527118147E-4,-3.054236295E-4
2.590399959E1,-4.581354442E-4,1.527118147E-4,-9.162708884E-4
2.591365682E1,1.527118147E-4,1.527118147E-4,-3.054236295E-4
2.592331407E1,1.527118147E-4,1.527118147E-4,-3.054236295E-4
2.593297136E1,1.527118147E-4,1.527118147E-4,-3.054236295E-4
2.594262860E1,-4.581354442E-4,1.527118147E-4,3.054236295E-4
2.595228584E1,2.290677221E-4,1.527118147E-4,9.162708884E-4
2.596194313E1,-4.581354442E-4,1.527118147E-4,-3.054236295E-4
2.597160037E1,2.290677221E-4,1.527118147E-4,-3.054236295E-4
2.598125761E1,-4.581354442E-4,-4.581354442E-4,-3.054236295E-4
2.599091490E1,-3.817795368E-4,1.527118147E-4,-3.054236295E-4
2.600057214E1,2.290677221E-4,-4.581354442E-4,3.054236295E-4
2.601022938E1,2.290677221E-4,1.527118147E-4,3.054236295E-4
2.601988667E1,-3.817795368E-4,-4.581354442E-4,-3.054236295E-4
2.602954391E1,2.290677221E-4,1.527118147E-4,3.054236295E-4
2.603920115E1,-3.817795368E-4,1.527118147E-4,-3.054236295E-4
2.604885844E1,2.290677221E-4,1.527118147E-4,9.162708884E-4
2.605851568E1,-3.817795368E-4,1.527118147E-4,3.817795368E-4
2.606817292E1,-3.817795368E-4,-4.581354442E-4,-2.290677221E-4
2.607783021E1,-3.817795368E-4,1.527118147E-4,3.817795368E-4
2.608748745E1,-3.817795368E-4,7.635590737E-4,-2.290677221E-4
2.609714469E1,-3.817795368E-4,1.527118147E-4,-2.290677221E-4
2.610680198E1,3.054236295E-4,1.527118147E-4,3.817795368E-4
2.611645922E1,3.054236295E-4,7.635590737E-4,3.817795368E-4
2.612611646E1,-3.054236295E-4,1.527118147E-4,-2.290677221E-4
2.613577375E1,-3.054236295E-4,-4.581354442E-4,-2.290677221E-4
2.614543099E1,3.054236295E-4,7.635590737E-4,-2.290677221E-4
2.615508823E1,3.054236295E-4,1.527118147E-4,-2.290677221E-4
2.616474552E1,-3.054236295E-4,1.527118147E-4,-2.290677221E-4
2.617440276E1,3.054236295E-4,1.527118147E-4,-8.399150101E-4
2.618406000E1,3.054236295E-4,-4.581354442E-4,-2.290677221E-4
2.619371724E1,3.054236295E-4,1.527118147E-4,-2.290677221E-4
2.620337453E1,-3.054236295E-4,-4.581354442E-4,-8.399150101E-4
2.621303177E1,3.054236295E-4,-4.581354442E-4,-2.290677221E-4
2.622268906E1,3.054236295E-4,1.527118147E-4,-2.290677221E-4
2.623234630E1,-3.054236295E-4,1.527118147E-4,-2.290677221E-4
2.624200354E1,3.817795368E-4,-4.581354442E-4,3.817795368E-4
2.625166078E1,3.817795368E-4,1.527118147E-4,-2.290677221E-4
2.626131808E1,3.817795368E-4,-4.581354442E-4,-2.290677221E-4
2.627097532E1,3.817795368E-4,-4.581354442E-4,-2.290677221E-4
2.628063256E1,3.817795368E-4,1.527118147E-4,-2.290677221E-4
2.629028985E1,3.817795368E-4,1.527118147E-4,-8.399150101E-4
2.629994709E1,3.817795368E-4,1.527118147E-4,-8.399150101E-4
2.630960433E1,3.817795368E-4,1.527118147E-4,-2.290677221E-4
2.631926162E1,3.817795368E-4,-4.581354442E-4,-2.290677221E-4
2.632891886E1,3.817795368E-4,-4.581354442E-4,-2.290677221E-4
2.633857610E1,9.926267667E-4,1.527118147E-4,3.817795368E-4
2.634823339E1,-3.054236295E-4,-4.581354442E-4,3.817795368E-4
2.635789063E1,3.817795368E-4,-4.581354442E-4,-8.399150101E-4
2.636754787E1,-3.054236295E-4,-4.581354442E-4,-1.527118147E-4
2.637720516E1,3.054236295E-4,1.527118147E-4,1.068982761E-3
2.638686240E1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
2.639651964E1,3.054236295E-4,7.635590737E-4,-7.635590737E-4
2.640617693E1,9.162708884E-4,-4.581354442E-4,-1.527118147E-4
2.641583417E1,9.162708884E-4,1.527118147E-4,-1.527118147E-4
2.642549141E1,9.162708884E-4,-4.581354442E-4,-1.527118147E-4
2.643514870E1,9.162708884E-4,-4.581354442E-4,-7.635590737E-4
2.644480594E1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
2.645446318E1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
2.646412047E1,3.054236295E-4,1.527118147E-4,-7.635590737E-4
2.647377771E1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
2.648343495E1,3.054236295E-4,7.635590737E-4,-1.527118147E-4
2.649309224E1,-3.817795368E-4,1.527118147E-4,-7.635590737E-5
2.650274948E1,-3.817795368E-4,1.527118147E-4,5.344913807E-4
2.651240672E1,2.290677221E-4,-4.581354442E-4,-7.635590737E-5
2.652206396E1,8.399150101E-4,1.527118147E-4,-7.635590737E-5
2.653172125E1,2.290677221E-4,1.527118147E-4,-7.635590737E-5
2.654137849E1,-3.817795368E-4,-4.581354442E-4,-7.635590737E-5
2.655103578E1,2.290677221E-4,1.527118147E-4,-7.635590737E-5
2.656069302E1,2.290677221E-4,1.527118147E-4,-7.635590737E-5
2.657035026E1,-4.581354442E-4,-4.581354442E-4,-7.635590737E-5
2.658000756E1,7.635590737E-4,1.527118147E-4,5.344913807E-4
2.658966479E1,1.527118147E-4,1.527118147E-4,-7.635590737E-5
2.659932203E1,7.635590737E-4,1.527118147E-4,-7.635590737E-5
2.660897927E1,7.635590737E-4,-4.581354442E-4,-7.635590737E-5
2.661863657E1,1.527118147E-4,1.527118147E-4,-7.635590737E-5
2.662829381E1,7.635590737E-4,1.527118147E-4,5.344913807E-4
2.663795104E1,1.527118147E-4,7.635590737E-4,6.108472589E-4
2.664760834E1,-5.344913807E-4,1.527118147E-4,6.108472589E-4
2.665726558E1,-5.344913807E-4,1.527118147E-4,-0.000000000E0
2.666692282E1,-5.344913807E-4,-4.581354442E-4,-6.108472589E-4
2.667658011E1,-5.344913807E-4,-4.581354442E-4,-6.108472589E-4
2.668623735E1,7.635590737E-5,1.527118147E-4,-6.108472589E-4
2.669589459E1,7.635590737E-5,1.527118147E-4,6.108472589E-4
2.670555188E1,7.635590737E-5,1.527118147E-4,-6.108472589E-4
2.671520912E1,7.635590737E-5,1.527118147E-4,6.108472589E-4
2.672486636E1,6.872031372E-4,1.527118147E-4,-0.000000000E0
2.673452365E1,0.000000000E0,7.635590737E-4,6.108472589E-4
2.674418089E1,-6.108472589E-4,1.527118147E-4,-0.000000000E0
2.675383813E1,0.000000000E0,1.527118147E-4,6.108472589E-4
2.676349542E1,0.000000000E0,1.527118147E-4,6.108472589E-4
2.677315266E1,0.000000000E0,-4.581354442E-4,-0.000000000E0
2.678280990E1,0.000000000E0,-4.581354442E-4,-0.000000000E0
2.679246719E1,6.108472589E-4,-4.581354442E-4,-0.000000000E0
2.680212443E1,-6.108472589E-4,1.527118147E-4,6.108472589E-4
2.681178167E1,0.000000000E0,-4.581354442E-4,-0.000000000E0
2.682143896E1,0.000000000E0,-4.581354442E-4,1.221694518E-3
2.683109620E1,-6.108472589E-4,-4.581354442E-4,6.108472589E-4
2.684075344E1,0.000000000E0,1.527118147E-4,-0.000000000E0
2.685041068E1,-0.000000000E0,1.527118147E-4,-0.000000000E0
2.686006797E1,-0.000000000E0,1.527118147E-4,6.108472589E-4
2.686972521E1,-6.108472589E-4,7.635590737E-4,1.221694518E-3
2.687938245E1,6.108472589E-4,1.527118147E-4,-0.000000000E0
2.688903974E1,-0.000000000E0,-1.068982761E-3,-6.872031372E-4
2.689869698E1,6.108472589E-4,1.527118147E-4,-6.872031372E-4
2.690835422E1,6.108472589E-4,-1.068982761E-3,-7.635590737E-5
2.691801151E1,-6.108472589E-4,1.527118147E-4,5.344913807E-4
2.692766875E1,-6.108472589E-4,1.527118147E-4,-7.635590737E-5
2.693732599E1,6.108472589E-4,7.635590737E-4,-7.635590737E-5
2.694698328E1,0.000000000E0,1.527118147E-4,-7.635590737E-5
2.695664052E1,0.000000000E0,1.527118147E-4,-7.635590737E-5
2.696629776E1,-6.108472589E-4,1.527118147E-4,5.344913807E-4
2.697595506E1,-6.108472589E-4,1.527118147E-4,5.344913807E-4
2.698561229E1,-6.108472589E-4,-4.581354442E-4,5.344913807E-4
2.699526953E1,-6.108472589E-4,1.527118147E-4,5.344913807E-4
2.700492683E1,0.000000000E0,-4.581354442E-4,-7.635590737E-5
2.701458406E1,-6.108472589E-4,-4.581354442E-4,5.344913807E-4
2.702424130E1,-6.108472589E-4,-4.581354442E-4,5.344913807E-4
2.703389854E1,0.000000000E0,1.527118147E-4,4.581354442E-4
2.704355584E1,0.000000000E0,-4.581354442E-4,-1.527118147E-4
2.705321308E1,0.000000000E0,-4.581354442E-4,-1.527118147E-4
2.706287032E1,0.000000000E0,1.527118147E-4,-7.635590737E-4
2.707252761E1,0.000000000E0,-4.581354442E-4,-7.635590737E-4
2.708218485E1,-6.108472589E-4,-4.581354442E-4,-1.527118147E-4
2.709184209E1,0.000000000E0,-4.581354442E-4,-1.527118147E-4
2.710149938E1,0.000000000E0,1.527118147E-4,-1.527118147E-4
2.711115662E1,0.000000000E0,-4.581354442E-4,-1.527118147E-4
2.712081386E1,-6.108472589E-4,-4.581354442E-4,-1.527118147E-4
2.713047115E1,-6.108472589E-4,-4.581354442E-4,-1.527118147E-4
2.714012839E1,7.635590737E-5,-4.581354442E-4,-7.635590737E-4
2.714978563E1,-1.221694518E-3,1.527118147E-4,-1.527118147E-4
2.715944292E1,-5.344913807E-4,1.527118147E-4,-1.527118147E-4
2.716910016E1,7.635590737E-5,-1.068982761E-3,-1.527118147E-4
2.717875740E1,6.872031372E-4,-4.581354442E-4,-1.527118147E-4
2.718841469E1,-5.344913807E-4,1.527118147E-4,-1.527118147E-4
2.719807193E1,-1.145338640E-3,-3.817795368E-4,-1.527118147E-4
2.720772917E1,7.635590737E-5,2.290677221E-4,-1.527118147E-4
2.721738646E1,7.635590737E-5,2.290677221E-4,-1.527118147E-4
2.722704370E1,-5.344913807E-4,-3.817795368E-4,4.581354442E-4
2.723670094E1,-1.145338640E-3,2.290677221E-4,-1.527118147E-4
2.724635818E1,-1.145338640E-3,2.290677221E-4,-7.635590737E-4
2.725601547E1,-5.344913807E-4,2.290677221E-4,-1.527118147E-4
2.726567271E1,-5.344913807E-4,2.290677221E-4,4.581354442E-4
2.727532995E1,-5.344913807E-4,2.290677221E-4,4.581354442E-4
2.728498724E1,1.527118147E-4,2.290677221E-4,4.581354442E-4
2.729464448E1,1.527118147E-4,-9.926267667E-4,4.581354442E-4
2.730430172E1,1.527118147E-4,2.290677221E-4,4.581354442E-4
2.731395901E1,-4.581354442E-4,-3.817795368E-4,4.581354442E-4
2.732361625E1,1.527118147E-4,2.290677221E-4,4.581354442E-4
2.733327349E1,-4.581354442E-4,-3.054236295E-4,-1.527118147E-4
2.734293078E1,1.527118147E-4,3.054236295E-4,4.581354442E-4
2.735258802E1,-4.581354442E-4,3.054236295E-4,-1.527118147E-4
2.736224526E1,-4.581354442E-4,3.054236295E-4,-1.527118147E-4
2.737190256E1,-3.817795368E-4,-3.054236295E-4,-7.635590737E-4
2.738155979E1,2.290677221E-4,-3.054236295E-4,-1.527118147E-4
2.739121703E1,2.290677221E-4,3.054236295E-4,4.581354442E-4
2.740087427E1,2.290677221E-4,3.054236295E-4,-1.527118147E-4
2.741053157E1,8.399150101E-4,3.054236295E-4,-1.527118147E-4
2.742018881E1,2.290677221E-4,3.054236295E-4,4.581354442E-4
2.742984604E1,9.162708884E-4,3.054236295E-4,4.581354442E-4
2.743950334E1,9.162708884E-4,3.054236295E-4,-7.635590737E-4
2.744916058E1,9.162708884E-4,3.054236295E-4,-1.527118147E-4
2.745881782E1,-3.054236295E-4,-3.054236295E-4,-1.527118147E-4
2.746847511E1,3.054236295E-4,-3.054236295E-4,-1.527118147E-4
2.747813235E1,3.054236295E-4,-3.054236295E-4,4.581354442E-4
2.748778959E1,3.054236295E-4,-3.054236295E-4,-1.527118147E-4
2.749744682E1,-3.054236295E-4,-3.054236295E-4,-7.635590737E-4
2.750710412E1,-3.054236295E-4,-3.054236295E-4,-7.635590737E-4
2.751676136E1,-3.054236295E-4,3.054236295E-4,-1.527118147E-4
2.752641860E1,-3.054236295E-4,9.162708884E-4,4.581354442E-4
2.753607589E1,-3.054236295E-4,3.054236295E-4,4.581354442E-4
2.754573313E1,3.054236295E-4,3.054236295E-4,-1.527118147E-4
2.755539037E1,9.162708884E-4,3.054236295E-4,-1.527118147E-4
2.756504766E1,3.054236295E-4,3.054236295E-4,-7.635590737E-4
2.757470490E1,3.054236295E-4,3.054236295E-4,-1.527118147E-4
2.758436214E1,9.162708884E-4,3.054236295E-4,-1.527118147E-4
2.759401943E1,9.162708884E-4,3.054236295E-4,-7.635590737E-4
2.760367667E1,3.054236295E-4,3.054236295E-4,4.581354442E-4
2.761333391E1,3.054236295E-4,3.054236295E-4,-1.527118147E-4
2.762299120E1,-3.054236295E-4,3.054236295E-4,-1.527118147E-4
2.763264844E1,-3.054236295E-4,3.054236295E-4,-7.635590737E-4
